source_address;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
193.19.96.225;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124.121.34.225;0;0;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.190.163.129;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
89.97.218.142;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87.248.226.146;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203.95.222.26;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.116.133.58;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
137.184.148.244;0;0;0;0;3;21;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84.17.58.193;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
107.170.241.32;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190.166.7.193;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
84.42.220.172;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2
176.40.221.85;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
65.21.180.166;1;3;1;4;2;1;1;4;2;0;3;2;1;2;0;3;2;1;4;3;0;1;2;1
210.4.98.162;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.203.159.28;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129.154.61.169;10;20;14;13;8;10;4;20;13;9;29;19;8;16;20;16;12;24;12;4;28;6;10;15
152.69.235.75;14;6;17;12;9;14;4;12;4;2;2;10;5;6;17;6;4;21;8;3;16;2;3;15
54.227.73.161;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191.254.24.120;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51.210.104.139;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.104.180.67;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95.171.20.39;4;7;4;5;7;5;7;8;8;6;9;7;8;10;5;8;8;6;5;7;4;6;3;7
94.230.114.184;0;0;0;1;2;2;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
121.62.60.174;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85.192.166.27;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
125.166.8.161;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.37.201.240;0;21;0;0;41;24;36;19;4;7;0;0;10;27;0;0;0;0;8;119;32;10;19;0
180.243.7.30;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0
36.65.59.199;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81.4.254.43;0;0;0;4;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
157.47.80.10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168.149.108.244;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180.253.163.90;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162.243.147.17;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192.251.46.120;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109.145.110.211;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
176.100.43.29;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198.199.104.235;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.209.22.123;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
203.142.71.194;0;0;0;0;80;80;10;80;70;80;90;90;90;20;20;10;0;10;0;0;0;0;0;0
193.138.7.146;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137.184.198.212;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42.112.192.175;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94.230.131.151;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36.239.98.112;1;1;2;0;4;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1
45.159.250.111;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
73.248.41.10;0;0;0;1;3;1;1;1;2;2;3;1;1;0;0;0;0;0;2;0;0;1;1;1
219.235.233.238;1;1;0;1;1;2;1;2;1;0;1;1;0;0;1;0;0;0;1;3;2;1;4;3
95.217.200.87;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
165.232.149.234;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
88.244.82.63;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157.45.160.139;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146.190.248.189;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157.245.205.74;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159.65.57.43;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137.184.236.12;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167.71.237.80;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137.184.41.44;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64.225.61.223;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164.92.211.90;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143.198.75.114;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139.59.92.243;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138.68.174.104;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167.99.129.125;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114.79.139.27;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137.184.226.63;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167.99.158.119;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159.65.162.230;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122.114.94.24;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154.12.251.16;2;0;0;1;1;0;0;2;0;2;0;1;1;1;0;0;0;3;1;1;1;0;1;1
170.64.146.66;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34.227.149.157;2;1;1;1;2;1;2;0;2;1;1;2;2;0;0;1;0;0;0;1;1;1;2;4
95.38.123.146;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36.102.6.33;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196.224.158.23;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212.58.119.28;0;0;0;0;0;1;0;2;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0
118.200.6.136;0;1;0;0;0;1;2;0;0;1;1;3;0;1;1;1;0;1;1;1;1;0;0;1
192.241.225.16;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85.221.223.178;39;13;37;0;13;40;0;40;13;27;28;12;32;15;12;27;25;12;24;26;16;12;38;0
47.254.133.167;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
50.254.136.133;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
51.158.22.43;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203.172.41.149;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45.143.82.209;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179.50.16.249;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43.247.137.136;0;0;0;0;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203.142.72.186;0;0;10;0;0;20;30;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101.36.106.159;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78.26.0.228;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102.219.33.178;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97.96.145.12;1;0;0;0;0;1;2;0;1;0;2;0;0;0;2;1;2;0;2;1;2;2;1;1
154.89.5.124;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124.17.29.10;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140.148.227.28;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162.243.140.39;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45.250.231.106;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95.38.131.77;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49.150.70.83;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183.199.145.240;0;0;2;1;4;1;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0
45.130.83.211;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.93.195.194;0;0;0;0;0;7;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
85.75.168.10;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78.85.4.109;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0
185.45.248.231;2;1;1;1;1;2;1;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;2
213.226.123.35;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
125.209.173.19;0;0;0;1;0;2;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
95.46.32.23;0;0;0;0;0;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195.154.77.190;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0
197.2.165.79;0;0;0;0;0;4;6;1;0;0;5;8;4;1;2;3;2;1;3;4;2;1;2;0
196.224.198.114;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178.89.214.36;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128.90.139.228;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45.130.83.219;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189.243.2.197;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183.252.190.71;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64.62.197.21;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59.86.247.99;0;0;0;2;4;2;4;8;2;9;2;2;4;6;0;2;0;1;4;5;7;2;3;0
123.24.22.234;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
18.217.126.9;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;3
103.254.210.21;2;0;0;1;1;0;4;1;3;0;0;1;1;0;2;1;1;2;1;3;2;3;1;0
103.120.34.66;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223.198.104.79;0;0;0;0;0;0;4;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0
182.155.147.61;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107.170.240.10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.98.251.242;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65.49.20.104;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184.105.139.114;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
94.102.49.193;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184.105.139.86;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45.130.83.232;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117.220.164.162;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213.55.90.51;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;2;0
77.222.130.82;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.159.249.60;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223.88.144.54;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213.57.205.83;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
195.16.79.35;0;0;0;0;0;0;23;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113.161.52.18;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203.202.248.77;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62.210.75.103;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
193.124.176.102;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178.22.175.170;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0
103.86.104.220;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95.153.179.204;0;0;0;1;0;0;1;0;0;1;0;0;4;0;27;0;0;0;0;0;0;0;0;0
173.239.211.17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.81.157.155;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.86.104.218;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183.83.189.47;0;0;0;0;9;7;2;4;0;0;2;6;0;0;0;9;0;0;0;0;0;0;0;0
162.243.144.12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.249.171.143;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0
156.207.18.250;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.23.2.64;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.177.212.2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
210.105.193.6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
103.86.104.217;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189.41.21.191;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182.72.39.22;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190.216.234.84;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192.241.197.6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146.0.32.111;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5.172.5.7;0;0;0;0;0;0;0;5;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
200.32.59.112;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173.239.211.28;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192.241.221.15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164.88.199.52;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115.246.187.42;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.57.39.46;3;1;1;3;0;0;0;1;1;2;4;2;0;1;3;0;1;3;2;0;0;0;0;0
103.144.175.179;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
192.241.227.35;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.148.151.34;6;7;5;7;7;5;5;10;10;10;12;15;10;16;12;13;4;9;7;7;5;7;6;6
94.25.175.87;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
111.72.239.173;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.126.87.102;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161.189.192.94;0;0;0;0;0;6;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
95.38.130.141;0;0;0;0;0;0;0;3;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0
156.208.70.86;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120.195.119.98;2;5;17;1;0;2;0;23;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203.130.20.146;2;1;0;0;1;0;1;3;1;0;1;0;0;2;1;2;0;1;0;0;2;1;2;1
90.154.73.183;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
173.255.193.211;2;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;2;0;2;0;0;2;2
185.46.137.14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124.222.26.234;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188.162.167.145;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93.153.243.146;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
49.36.215.12;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121.179.150.231;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.98.129.164;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217.165.236.41;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107.178.236.30;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107.178.239.212;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34.220.234.232;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
103.9.159.128;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194.165.16.73;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0
81.60.200.105;0;0;0;0;0;0;2;1;1;1;0;0;3;0;1;1;0;0;1;1;0;2;0;0
45.130.83.216;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164.92.135.200;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2.94.159.109;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
13.38.42.87;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36.74.45.103;0;0;0;0;0;0;0;5;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109.126.205.103;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178.158.232.234;0;0;0;0;0;0;0;19;24;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36.106.166.240;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221.199.94.183;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114.100.176.111;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.227.187.230;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111.162.150.14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59.173.181.110;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39.82.215.44;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171.34.178.122;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59.52.102.187;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171.34.177.126;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.15.64.39;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154.6.13.12;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91.219.169.138;0;0;0;0;0;0;0;18;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109.202.16.43;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43.153.10.221;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
139.180.188.250;0;1;0;2;0;0;2;2;1;0;0;3;2;0;0;2;2;0;0;0;1;0;0;2
27.7.41.177;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36.77.69.201;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36.74.43.69;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86.211.110.207;4;2;5;5;1;5;3;3;5;3;4;4;3;4;6;2;4;3;3;6;2;2;3;4
89.248.163.173;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176.64.29.34;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61.7.141.48;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165.227.172.231;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
209.141.49.169;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209.141.55.120;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209.141.36.112;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209.141.34.187;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209.141.41.193;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123.149.124.11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.119.161.21;0;0;0;1;1;3;0;1;1;1;0;1;1;0;3;1;1;0;1;0;2;0;2;3
43.153.98.244;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159.242.228.239;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.101.132.159;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
45.130.83.209;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
78.180.51.170;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.43.185.65;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190.141.221.136;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91.219.169.215;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37.230.202.190;0;0;0;0;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45.83.66.212;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45.83.64.15;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.83.148.144;5;10;5;5;5;10;5;5;15;5;5;10;5;5;5;15;5;5;10;5;5;5;15;5
122.165.196.42;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41.39.26.5;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178.54.63.27;0;0;0;0;0;0;0;0;1;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0
103.3.220.118;0;0;0;0;0;0;0;2;1;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0
